scenario,variable,module,kind,min,max,final,hard_low,hard_high,expected_low,expected_high,status,run_error
picu_insulin_stress_hyperglycemia_v1_16,VILI_risk,HeartLung/RespiratoryMechanicsModule,risk_index,0.0,0.09174713352602253,0.09174713352602253,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,adrenal_insufficiency_index,EndocrineStressAxisModule,index,0.0,0.07671614995396658,0.07468785999187477,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,air_trapping_index,AirwayObstructionModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,airway_VdVt_add,AirwayObstructionModule,additive_modifier,0.0,0.0,0.0,-150.0,150.0,-50.0,50.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,airway_obstruction_index,AirwayObstructionModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,airway_resistance_mod,AirwayObstructionModule,modifier,1.21,1.21,1.21,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,airway_shunt_add,AirwayObstructionModule,additive_modifier,0.0,0.0,0.0,-150.0,150.0,-50.0,50.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,analgesia_score,PainStressSedationModule,score,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,anemia_severity_index,HematologyOxygenTransportModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,antibiotic_delay_harm_index,InfectionAntimicrobialBasicModule,index,0.0,0.1219076395541237,0.1219076395541237,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,antibiotic_effect,InfectionAntimicrobialBasicModule,effect_index,0.0,0.2,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,antimicrobial_deescalation_readiness,InfectionAntimicrobialBasicModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,antimicrobial_escalation_score,InfectionAntimicrobialBasicModule,score,0.0,0.18155835899912948,0.18155835899912948,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,antipyretic_effect,ThermoregulationModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,atelectrauma_index,HeartLung/RespiratoryMechanicsModule,index,0.0,0.08943865150239483,0.0885273435994264,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,bleeding_risk_index,HematologyOxygenTransportModule,risk_index,0.0,0.11249999999999999,0.11249999999999999,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,bronchodilator_effect,AirwayObstructionModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,bronchospasm_index,AirwayObstructionModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,capillary_leak_index,HeartLung/RespiratoryMechanicsModule,index,0.0,0.20343791085120264,0.1907410608670446,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,catabolism_index,NutritionCatabolismModule,index,0.0,0.31320708588826623,0.31320708588826623,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,catecholamine_tone,EndocrineStressAxisModule,drive_or_tone,0.33533311693619783,0.34398007234989375,0.3364369789658125,0.0,3.0,0.0,2.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,cerebral_metabolic_rate_mod,NeuroFunctionalModule/ICPModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,cholestasis_index,HepaticMetabolismModule,index,0.0,0.24496554533708334,0.24496554533708334,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,clonidine_bradycardia_risk,Pharmacology/PainStressSedationModules,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,clonidine_hypotension_risk,Pharmacology/PainStressSedationModules,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,clonidine_withdrawal_mod,Neurofunctional/PainStressSedationModules,modifier,0.0,0.0,0.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,coag_score,CoagulationModule,score,0.0,0.0,0.0,0.0,10.0,0.0,5.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,consciousness_index,NeuroFunctionalModule/ICPModule,index,0.0,0.029786494380835027,0.02974764850719384,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,cooling_effect,ThermoregulationModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,critical_illness_steroid_need_index,EndocrineStressAxisModule,index,0.0,0.06253782104463321,0.06253782104463321,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,cycling_frac,VentilatorModule,setting_fraction,0.25,0.25,0.25,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,cytokine_drive,AdvancedSepsisModule,drive_or_tone,0.1575,0.270276833760263,0.270276833760263,0.0,3.0,0.0,2.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,delirium_risk,PainStressSedationModule,risk_index,0.05,0.2726475091247169,0.17642976405624927,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,delirium_state_index,NeuroFunctionalModule/ICPModule,index,0.0,0.5048314985345386,0.46311438695829277,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,diuretic_effect,AKICRRTModule/FluidBalanceModule,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,diuretic_response_index,AKICRRTModule/FluidBalanceModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,drive_level,RespiratoryMechanics/ChemoreflexModule,drive_or_tone,1.0,2.2478849726073573,2.2477481129871317,0.0,3.0,0.0,2.0,REVIEW,
picu_insulin_stress_hyperglycemia_v1_16,drug_HR_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,drug_MAP_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,drug_NMB_frac,PKPDModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,drug_SVR_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,drug_drive_mod,PKPDModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,drug_inotropy_mod,PharmacologyModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,encephalopathy_index,NeuroFunctionalModule/ICPModule,index,0.0,0.06776259008042619,0.06752732140939692,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endocrine_GFR_mod,EndocrineStressAxisModule,modifier,0.9300853281073913,1.0,0.9309358017777961,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endocrine_HR_add,EndocrineStressAxisModule,additive_modifier,0.0,7.567561591697663,7.401613537247875,-150.0,150.0,-50.0,50.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endocrine_SVR_mod,EndocrineStressAxisModule,modifier,1.0,1.1150143200587248,1.1109955537062683,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endocrine_VO2_mod,EndocrineStressAxisModule,modifier,1.0,1.097088287588479,1.0771682458787755,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endocrine_glucose_prod_mod,EndocrineStressAxisModule,modifier,1.0,1.3754862871600384,1.3737098302435409,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endocrine_lactate_mod,EndocrineStressAxisModule,modifier,1.0,1.1791104331950668,1.1763749402854913,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endocrine_severity_score,EndocrineStressAxisModule,score,0.0,0.2298661608746,0.2298661608746,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,endothelial_leak_index,AdvancedSepsisModule,index,0.0,0.1965346573439167,0.1965346573439167,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,feeding_intolerance_index,NutritionCatabolismModule,index,0.0,0.2128564817102656,0.2128564817102656,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,fever_drive,ThermoregulationModule,drive_or_tone,0.0,0.2907863711032921,0.2907863711032921,0.0,3.0,0.0,2.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,furosemide_effect_signal,Pharmacology/RenalModules,effect_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,heart_lung_CO_mod,HeartLung/RespiratoryMechanicsModule,modifier,0.8849200239728533,1.0,0.9719408965034576,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,heat_loss_index,ThermoregulationModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,heme_severity_score,HematologyOxygenTransportModule,score,0.0,0.06582718964627211,0.06522615293684808,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hemolysis_index,HematologyOxygenTransportModule,index,0.0,0.033508949265774475,0.033508949265774475,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatic_drug_clearance_mod,HepaticMetabolismModule,modifier,0.82062297744884,1.0,0.82062297744884,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatic_encephalopathy_index,HepaticMetabolismModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatic_fluid_leak_mod,HepaticMetabolismModule,modifier,1.0,1.0852875636476949,1.0852875636476949,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatic_hypoxic_injury_index,HepaticMetabolismModule,index,0.0,0.16000565116224164,0.16000565116224164,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatic_lactate_clearance_mod,HepaticMetabolismModule,modifier,0.8427552229683842,1.0,0.8427552229683842,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatic_perfusion_index,HepaticMetabolismModule,index,0.8880754134984479,1.080935304144009,0.8880754134984479,0.0,2.0,0.3,1.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatic_severity_score,HepaticMetabolismModule,score,0.0,0.12206378744788073,0.12206378744788073,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hepatocellular_injury_index,HepaticMetabolismModule,index,0.0,0.16199758359054933,0.16199758359054933,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hyperchloremia_index,AcidBaseElectrolyteModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hyperkalemia_index,AcidBaseElectrolyteModule,index,0.0,0.02647045198525655,0.02647045198525655,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hyperthermia_index,ThermoregulationModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hypokalemia_index,AcidBaseElectrolyteModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hypothermia_index,ThermoregulationModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,hypoxic_ischemic_neuro_index,NeuroFunctionalModule/ICPModule,index,0.0,0.09571750702901813,0.07172760554429658,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,inadequate_coverage_index,InfectionAntimicrobialBasicModule,index,0.0,0.22583390227401406,0.22583390227401406,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,infection_fever_drive,InfectionAntimicrobialBasicModule,drive_or_tone,0.0,0.24076389439037663,0.24076389439037663,0.0,3.0,0.0,2.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,infection_lactate_mod,InfectionAntimicrobialBasicModule,modifier,1.0,1.1464179210957697,1.1464179210957697,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,infection_severity_score,InfectionAntimicrobialBasicModule,score,0.0,0.24410139828785027,0.24410139828785027,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,ino_PVR_mod,INOModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,ino_Qs_Qt_mod,INOModule,modifier,1.0,1.0,1.0,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,insulin_effect_revision,Pharmacology/GlucoseModules,schema_marker,319.0,319.0,319.0,0.0,999.0,0.0,999.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,insulin_effective_clearance_mmol_L_h,Pharmacology/GlucoseModules,effect_index,0.0,2.6747953870082237,2.6747953870082237,0.0,50.0,0.0,10.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,insulin_hypoglycemia_risk,Pharmacology/GlucoseModules,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,insulin_resistance_index,EndocrineStressAxisModule,index,0.2336429790864855,0.35,0.26484708548124003,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,insulin_sensitivity_mod,EndocrineStressAxisModule,modifier,0.8357948070016312,1.0,0.8357948070016312,0.0,5.0,0.0,2.5,PASS,
picu_insulin_stress_hyperglycemia_v1_16,liver_SOFA_proxy,HepaticMetabolismModule,proxy,0.0,0.0,0.0,0.0,4.0,0.0,4.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,malnutrition_index,NutritionCatabolismModule,index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,marrow_suppression_index,HematologyOxygenTransportModule,index,0.0,0.049992629509079636,0.043138523160086886,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,metabolic_acidosis_index,AcidBaseElectrolyteModule,index,0.15250000000000058,0.16616594066052906,0.16616594066052906,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,metabolic_encephalopathy_index,NeuroFunctionalModule/ICPModule,index,0.0,0.05104933708214301,0.038254722956958184,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,microbial_burden,InfectionAntimicrobialBasicModule,index,0.35,0.36608376036414697,0.36608376036414697,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,microcirculatory_failure_index,AdvancedSepsisModule,index,0.0,0.17203048140065683,0.1693529237452706,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,morphine_renal_accumulation_risk,AKICRRTModule,risk_index,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PASS,
picu_insulin_stress_hyperglycemia_v1_16,myocardial_depression_index,AdvancedSepsisModule,index,0.0,0.06756920844006575,0.06756920844006575,0.0,1.0,0.0,1.0,PASS,
